source,title,company,location,salary,tags,url,posted_at,crawled_at
cryptocurrencyjobs,Account Manager (Institutional Crypto),The Tie,Remote - US,,"$75K – $110K, Institutional Sales, Crypto, AI-Friendly",https://cryptocurrencyjobs.co/sales/the-tie-account-manager-institutional-crypto/,15d,2026-04-15 20:55:49.036951+00:00
cryptocurrencyjobs,P2P Networking Protocol Engineer,Logos,Remote,,"C#, AI-Friendly, Privacy, Go, P2P, C++",https://cryptocurrencyjobs.co/engineering/logos-p2p-networking-protocol-engineer/,28d,2026-04-15 20:55:49.036951+00:00
cryptocurrencyjobs,Zero Knowledge/Cryptography Auditor,Nethermind,Remote,,"AI-Friendly, ZK, Aztec, Auditor, zkVM",https://cryptocurrencyjobs.co/engineering/nethermind-zero-knowledge-cryptography-auditor/,29d,2026-04-15 20:55:49.036951+00:00
cryptocurrencyjobs,Project Manager,Grove Labs,Remote,,"Crypto, AI-Friendly, 12w, RWA",https://cryptocurrencyjobs.co/operations/grove-labs-project-manager/,,2026-04-15 20:55:49.036951+00:00
cryptocurrencyjobs,"Staff Backend Engineer, Institutional Custody",Ava Labs,Remote - North America,,"AI-Friendly, $185K – $219K, Today",https://cryptocurrencyjobs.co/engineering/ava-labs-staff-backend-engineer-institutional-custody/,,2026-04-15 20:55:49.036951+00:00
cryptocurrencyjobs,Product Manager - Crypto Structured Products & Earn,Binance,Remote - Asia,,AI-Friendly,https://cryptocurrencyjobs.co/other/binance-product-manager-crypto-structured-products-earn/,2d,2026-04-15 20:55:49.036951+00:00
cryptocurrencyjobs,Product Security Engineer – DeFi,FalconX,Remote - US,,"AI-Friendly, $179K – $226K",https://cryptocurrencyjobs.co/engineering/falconx-product-security-engineer-defi/,5d,2026-04-15 20:55:49.036951+00:00
cryptocurrencyjobs,Core Developer - Polkadot Runtime,Parity Technologies,Remote,,AI-Friendly,https://cryptocurrencyjobs.co/engineering/parity-technologies-core-developer-polkadot-runtime/,14d,2026-04-15 20:55:49.036951+00:00
defi_jobs,Back-end Node.js Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/back-end-node-js-developer,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Blockchain SecOps Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/blockchain-secops-engineer,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Developer Documentation Technical Writer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-documentation-technical-writer,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Developer Relations Engineer (Blockchain),Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-relations-engineer-blockchain,,2026-04-15 20:55:58.094284+00:00
defi_jobs,"Content Manager, focus Video & Screencast",Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/content-manager-focus-video-screencast,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Ecosystem Development Manager,Hype Talent,Remote,,"AI-Friendly, defi",https://www.defi.jobs/jobs/ecosystem-development-manager,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Developer Relations Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-relations-manager,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Business Development Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/business-development-manager,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Frontend focused Full-Stack Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/frontend-focused-full-stack-developer,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Business Development Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/business-development-manager-2,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Backend Node.js Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/backend-node-js-developer,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Blockchain Protocol Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/blockchain-protocol-engineer,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Sales / Business Development Executive,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/sales-business-development-executive,,2026-04-15 20:55:58.094284+00:00
defi_jobs,General Counsel,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/general-counsel,,2026-04-15 20:55:58.094284+00:00
defi_jobs,Networking Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/networking-engineer,,2026-04-15 20:55:58.094284+00:00
builtin,Customer Care Advisor,Circle,In-Office or Remote,,"Slack, Top Skills:, Blockchain • Fintech • Payments • Financial Services • Cryptocurrency • Web3, Salesforce, As a Customer Care Advisor at Circle, you will assist global customers by resolving inquiries and troubleshooting technical issues, focusing on enhancing the overall customer experience. Your role includes crafting tailored communications, working with stakeholders, establishing processes, and supporting the team’s operational objectives., 30K-41K Hourly, Apple Macos, Google Suite",https://builtin.com/job/customer-care-advisor/9057638,22 Minutes Ago,2026-04-15 20:55:58.876676+00:00
builtin,Engineering Manager (Platform - Identity),Coinbase,Remote,218K-257K Annually,"Top Skills:, Grpc, Datadog, Postgres, Artificial Intelligence • Blockchain • Fintech • Financial Services • Cryptocurrency • NFT • Web3, Kafka, Kubernetes, Lead the Identity Accounts team at Coinbase, managing engineers across three sub-teams, driving execution, and ensuring uptime for critical services.",https://builtin.com/job/engineering-manager-platform-identity/8822957,Reposted 20 Hours Ago,2026-04-15 20:55:58.876676+00:00
builtin,Weekend Operations Specialist,Bitnomial,Remote,,"Monitor and support exchange operations during weekends, troubleshoot issues, and communicate with engineers to resolve incidents effectively., Top Skills:, Blockchain • Fintech • Software • Financial Services • Cryptocurrency • Web3, Aws Cloudwatch, 40-50 Hourly, Grafana, Linux",https://builtin.com/job/weekend-operations-specialist/8815247,Reposted Yesterday,2026-04-15 20:55:58.876676+00:00
builtin,Engineering Manager – Growth Platform,Kraken Digital Asset Exchange,Remote,127K-254K Annually,"Rust, AI-Friendly, Python, Top Skills:, Typescript, Blockchain • Financial Services • Cryptocurrency • Web3, Lead and develop a team of engineers delivering critical growth systems for Kraken, fostering collaboration and innovation while ensuring project timelines and quality are met.",https://builtin.com/job/engineering-manager-growth-platform/9051491,10 Hours Ago,2026-04-15 20:55:58.876676+00:00
builtin,Institutional Sales Specialist - LATAM,BitGo,In-Office or Remote,,"The Institutional Sales Specialist generates new institutional OTC business, leveraging networks and executing trades while collaborating with various teams. Requires experience in crypto sales and trading., AI-Friendly, Cryptocurrency, Digital Assets, Top Skills:, Otc Trading Systems, Blockchain • Fintech • Financial Services • Cryptocurrency • Web3, Junior, Junior-Confirmed",https://builtin.com/job/institutional-sales-manager-latam/6406762,Reposted 20 Hours Ago,2026-04-15 20:55:58.876676+00:00
builtin,Market / Trade Surveillance Manager,Crypto.com,Remote,130K-160K Annually,"Eventus Validus, The Market / Trade Surveillance Manager oversees trade surveillance, conducts investigations, manages monitoring tools, ensures compliance, and leads a team to prevent market manipulation., Top Skills:, Scilla, Fintech • Financial Services • Cryptocurrency • NFT • Web3, SQL",https://builtin.com/job/market-trade-surveillance-manager/9041007,Yesterday,2026-04-15 20:55:58.876676+00:00
builtin,Open Source Engineer - Go,Braintrust,In-Office or Remote,,"Ci/Cd, Top Skills:, Sdks, Opentelemetry, Develop and maintain open-source SDKs for AI observability, ensuring they are efficient, user-friendly and integrate well with major frameworks and platforms., Openai, Blockchain • Web3",https://builtin.com/job/open-source-engineer-go/6746433,Reposted Yesterday,2026-04-15 20:55:58.876676+00:00
builtin,"Regulatory Program Manager, Automation & Intelligence",Block,In-Office or Remote,136K-245K Annually,"Data Science Tools, AI-Friendly, As a Regulatory Program Manager, you will drive automation and AI initiatives to enhance regulatory execution processes, fostering cross-functional collaboration and optimizing workflows., Top Skills:, Workflow Automation Platforms, Automation, Blockchain • eCommerce • Fintech • Payments • Software • Financial Services • Cryptocurrency",https://builtin.com/job/regulatory-program-manager-automation-intelligence/9047115,20 Hours Ago,2026-04-15 20:55:58.876676+00:00
builtin,"Regulatory Program Manager, Automation & Intelligence",Cash App,Remote or Hybrid,136K-245K Annually,"AI-Friendly, Top Skills:, Workflow Automation Platforms, The Program Manager will champion AI and automation within a regulatory framework, identify opportunities for efficiency, manage a roadmap of initiatives, and enhance program management tools while collaborating with various teams., Automation, Blockchain • Fintech • Mobile • Payments • Software • Financial Services, Data Science, Program Management Tools",https://builtin.com/job/regulatory-program-manager-automation-intelligence/9046875,20 Hours Ago,2026-04-15 20:55:58.876676+00:00
builtin,AI Infrastructure Account Executive,Luxor Technology,Remote,,"All-Flash Arrays, Top Skills:, Blockchain • Hardware • Software • Energy • Cryptocurrency • Big Data Analytics, Ai Hardware, Infiniband, Hpc Infrastructure, Drive sales of AI/HPC data center hardware to enterprise and cloud customers, leveraging existing networks and expertise to close deals and advise on solutions., Data Center Solutions",https://builtin.com/job/ai-hpc-hardware-sales-specialist/9006534,Reposted 4 Days Ago,2026-04-15 20:55:58.876676+00:00
builtin,Employee Experience Manager,Trail of Bits,Remote,100K-150K Annually,"Slack, The Employee Experience Manager enhances employee journeys through event management, cultural initiatives, and engagement strategies while supporting HR functions in a remote setting., Top Skills:, Google Workspace, Trello, Artificial Intelligence • Blockchain • Professional Services • Security • Consulting • Cybersecurity • Defense",https://builtin.com/job/employee-experience-manager/8419240,Reposted 5 Days Ago,2026-04-15 20:55:58.876676+00:00
builtin,Engineering Manager,Unchained,Remote,,"The Engineering Manager leads a team in delivering reliable software solutions, blending technical contributions with team leadership, managing projects, and improving processes., AI-Friendly, Top Skills:, Blockchain • Fintech • Financial Services • Cryptocurrency, Software Engineering, AWS",https://builtin.com/job/engineering-manager/9014909,5 Days Ago,2026-04-15 20:55:58.876676+00:00
builtin,"Financial Consultant, E&I Finance - Remote",Optum,"Financial Consultant, E&I Finance - Remote",,"Top Skills:, Hyperion Planning, Hyperion Essbase, Artificial Intelligence • Big Data • Healthtech • Information Technology • Machine Learning • Software • Analytics, 35-63 Hourly, MS Office, The Financial Consultant will support P&L forecasting, analyze monthly financial results, communicate insights to leadership, and solve complex issues collaboratively in a dynamic environment., Excel",https://builtin.com/job/financial-consultant-e-i-finance-remote/9058744,16 Minutes Ago,2026-04-15 20:55:58.876676+00:00
builtin,Regional Sales Manager - Houston,Silverfort,Remote or Hybrid,,"SFDC, Top Skills:, The Regional Sales Manager is responsible for managing the entire sales cycle, engaging with C-level executives, maintaining sales forecasts, and collaborating with various teams to meet sales quotas., Information Technology • Sales • Security • Cybersecurity • Automation",https://builtin.com/job/regional-sales-manager-houston/9058406,17 Minutes Ago,2026-04-15 20:55:58.876676+00:00
builtin,Regional Sales Manager - Houston,Silverfort,Remote or Hybrid,,"Top Skills:, Enterprise Security Software, Iam Products, Information Technology • Sales • Security • Cybersecurity • Automation, SFDC, The Regional Sales Manager will create sales opportunities, manage end-to-end sales processes, and engage C-level executives to meet sales quotas for identity security solutions.",https://builtin.com/job/regional-sales-manager-houston/9058239,17 Minutes Ago,2026-04-15 20:55:58.876676+00:00
builtin,"Manager, Internal Controls",Pie Insurance,Remote,120K-150K Annually,"AI-Friendly, The Manager of Internal Controls leads improvements to Pie's internal control framework, ensuring compliance, managing risks, and fostering team growth. Main duties include performing risk assessments, designing compliance frameworks, and collaborating with business and IT to standardize processes., Top Skills:, PowerPoint, Coso Framework, Gaap, Fintech • Insurance • Machine Learning • Other • Analytics • Financial Services • Automation, Google Suite, Excel",https://builtin.com/job/manager-internal-controls/9057939,20 Minutes Ago,2026-04-15 20:55:58.876676+00:00
builtin,"Claims Adjuster, Workers Compensation",Pie Insurance,Remote,70K-90K Annually,"AI-Friendly, Slack, Top Skills:, Junior, Junior-Confirmed, Fintech • Insurance • Machine Learning • Other • Analytics • Financial Services • Automation, The Claims Adjuster will manage workers' compensation claims, ensuring compliance with regulations, delivering excellent customer service, and identifying mitigation opportunities for claims., Google Suite",https://builtin.com/job/claims-adjuster-workers-compensation/9057930,20 Minutes Ago,2026-04-15 20:55:58.876676+00:00
builtin,Strategic Partner Manager,Artera,In-Office or Remote,98K-135K Annually,"Hl7, Top Skills:, Fhir, Api-Based Integrations, The Strategic Partner Manager will oversee vendor and integration relationships, manage technical integrations, and drive partnership value for Artera's healthcare solutions., Healthtech • Other • Sales • Software • Analytics • Conversational AI",https://builtin.com/job/strategic-partner-manager/9057592,22 Minutes Ago,2026-04-15 20:55:58.876676+00:00
builtin,Solutions Engineer,Adstra,Remote,,"Top Skills:, The Solutions Engineer will lead technical strategies for customer engagements, collaborating with sales teams to design identity and data solutions, ensuring customer adoption and satisfaction through innovative architecture and workflows., SQL, Data Schemas, Cloud Computing, APIs, Data Pipelines, AdTech • Big Data • Digital Media • Marketing Tech • Database • Automation",https://builtin.com/job/solutions-engineer/8986220,Reposted 22 Minutes Ago,2026-04-15 20:55:58.876676+00:00
builtin,"Benefits, Compensation & HRIS Manager",Adstra,Remote,,"Adp Workforce Now, Top Skills:, Manage employee Total Rewards program, including benefits, compensation, and HRIS. Ensure compliance and support strategic HR initiatives for employee engagement., Hris, AdTech • Big Data • Digital Media • Marketing Tech • Database • Automation",https://builtin.com/job/benefits-compensation-hris-manager/9053773,5 Hours Ago,2026-04-15 20:55:58.876676+00:00
builtin,Account Executive,Adstra,Remote,,"Ad Tech, Top Skills:, The Account Executive will identify new business opportunities, generate sales, cultivate client relationships, and educate clients on Adstra's solutions to meet their marketing goals., Data Targeting, Programmatic, Digital Media, AdTech • Big Data • Digital Media • Marketing Tech • Database • Automation",https://builtin.com/job/account-executive/8986239,Reposted 18 Hours Ago,2026-04-15 20:55:58.876676+00:00
builtin,Technical and Product Enablement Specialist,GC AI,In-Office or Remote,102K-138K Annually,"Top Skills:, Junior, Llms, Junior-Confirmed, Cursor, Gainsight, Artificial Intelligence • Legal Tech, Intercom, The role involves managing customer success operations, building data-driven dashboards, defining key performance indicators, and leveraging AI tools for automation in a fast-paced environment.",https://builtin.com/job/technical-and-product-enablement-specialist/9047870,20 Hours Ago,2026-04-15 20:55:58.876676+00:00
greenhouse,Accountant,Coinbase,Remote - Cyprus,,company:Coinbase,https://www.coinbase.com/careers/positions/7559052?gh_jid=7559052,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Accounting and Regulatory Reporting Manager, Canada",Coinbase,Remote - Canada,,company:Coinbase,https://www.coinbase.com/careers/positions/7528144?gh_jid=7528144,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Accounting Manager, Crypto Assets",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7793903?gh_jid=7793903,2026-04-14T12:33:25-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Accounting Manager, GL Operations & Intercompany",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7779094?gh_jid=7779094,2026-04-11T03:54:17-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Accounting Manager, Prime Financing",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7532645?gh_jid=7532645,2026-04-10T18:33:14-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Assistant Controller, Global GL Operations",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7453742?gh_jid=7453742,2026-04-10T11:42:17-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Assistant Controller, Revenue",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7767690?gh_jid=7767690,2026-04-11T03:53:57-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Associate Manager, Tax Information Reporting and Withholding",Coinbase,Remote - USA,,"Junior-Confirmed, company:Coinbase",https://www.coinbase.com/careers/positions/7612876?gh_jid=7612876,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Blockchain Security Engineer,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7701657?gh_jid=7701657,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"CCO & MLRO, Bermuda",Coinbase,Remote - USA,,"AI-Friendly, company:Coinbase",https://www.coinbase.com/careers/positions/7609636?gh_jid=7609636,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Counsel, Commercial (Institutional Legal)",Coinbase,Remote - UK,,company:Coinbase,https://www.coinbase.com/careers/positions/7602261?gh_jid=7602261,2026-04-15T14:47:25-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Customer Success Specialist II (Remote - Cyprus),Coinbase,Remote - Cyprus,,company:Coinbase,https://www.coinbase.com/careers/positions/7759747?gh_jid=7759747,2026-04-11T03:54:00-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Data Protection Engineer,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7728786?gh_jid=7728786,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Engineering Manager,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7743959?gh_jid=7743959,2026-04-13T18:18:07-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Engineering Manager - Consumer (Coinbase Card),Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7002974?gh_jid=7002974,2026-04-14T17:42:18-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Engineering Manager, Identity Frontend",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7769397?gh_jid=7769397,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Engineering Manager (Institutional - Custody, Prime Onchain Wallet)",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7650637?gh_jid=7650637,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Engineering Manager - Platform (FinHub),Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7790065?gh_jid=7790065,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Engineering Manager (Platform - Identity),Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7731934?gh_jid=7731934,2026-04-13T18:18:04-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Engineering Manager - Simple Trade,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7773210?gh_jid=7773210,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Engineering Manager - Simple Trade,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7773213?gh_jid=7773213,2026-04-14T14:13:57-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Engineering Manager - Tax Platform,Coinbase,Remote - Canada,,company:Coinbase,https://www.coinbase.com/careers/positions/7815723?gh_jid=7815723,2026-04-14T14:18:23-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Group Product Manager - Financial Engineering ,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7789404?gh_jid=7789404,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Institutional Account Manager,Coinbase,Remote - Singapore,,company:Coinbase,https://www.coinbase.com/careers/positions/7724783?gh_jid=7724783,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Internal Audit Analyst,Coinbase,Remote - USA,,"Junior-Confirmed, company:Coinbase",https://www.coinbase.com/careers/positions/7683744?gh_jid=7683744,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Internal Audit IT Associate Manager,Coinbase,Remote - USA,,"Junior-Confirmed, company:Coinbase",https://www.coinbase.com/careers/positions/7365422?gh_jid=7365422,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Internal Audit IT Manager,Coinbase,Remote - USA,,"Junior-Confirmed, company:Coinbase",https://www.coinbase.com/careers/positions/7755116?gh_jid=7755116,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,International Communications Associate,Coinbase,Remote - Australia,,"Junior-Confirmed, company:Coinbase",https://www.coinbase.com/careers/positions/7670186?gh_jid=7670186,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Manager, Institutional Sales",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7746569?gh_jid=7746569,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Manager, Privacy",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7689525?gh_jid=7689525,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Manager, Tax Accounting and Provision",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7523987?gh_jid=7523987,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Operations Manager,Coinbase,Remote - Canada,,company:Coinbase,https://www.coinbase.com/careers/positions/7574405?gh_jid=7574405,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,Product Manager II - Cash Balances ,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7484189?gh_jid=7484189,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
greenhouse,"Program Manager, Contracts & Analytics",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7706215?gh_jid=7706215,2026-04-10T00:41:31-04:00,2026-04-15 20:56:00.416699+00:00
