source,title,company,location,salary,tags,url,posted_at,crawled_at
cryptocurrencyjobs,"Staff Software Engineer, Web3",Robinhood,Unknown,,AI-Friendly,https://cryptocurrencyjobs.co/engineering/robinhood-staff-software-engineer-web3/,26d,2026-05-15 21:05:41.977806+00:00
cryptocurrencyjobs,Growth & Business Development Associate - Staking & Onchain,Finoa,Unknown,,"6w, €32K – €44K, Staking, AI-Friendly",https://cryptocurrencyjobs.co/sales/finoa-growth-business-development-associate-staking-onchain/,,2026-05-15 21:05:41.977806+00:00
cryptocurrencyjobs,Defi Associate - Re7 Labs,Re7 Capital,Remote,,AI-Friendly,https://cryptocurrencyjobs.co/other/re7-capital-defi-associate-re7-labs/,1d,2026-05-15 21:05:41.977806+00:00
cryptocurrencyjobs,Trading Technology Engineering Manager,Ethena Labs,Remote - Non-US,,"AI-Friendly, $250K – $300K, Trading Systems",https://cryptocurrencyjobs.co/engineering/ethena-labs-trading-technology-engineering-manager/,5d,2026-05-15 21:05:41.977806+00:00
cryptocurrencyjobs,BitMart Global Campus Ignite Internship,Unknown,Remote,,"Exchange, AI-Friendly, Intern, BD, CEX",https://cryptocurrencyjobs.co/marketing/bitmart-bitmart-global-campus-ignite-internship/,8d,2026-05-15 21:05:41.977806+00:00
cryptocurrencyjobs,DeFi Analyst and Educator,Unknown,Remote,,"AI-Friendly, Crypto, $40K – $108K, Education",https://cryptocurrencyjobs.co/other/decentralized-masters-defi-analyst-and-educator/,8d,2026-05-15 21:05:41.977806+00:00
cryptocurrencyjobs,Product Manager - Trezor Suite,Trezor,Remote - Europe,,AI-Friendly,https://cryptocurrencyjobs.co/other/trezor-product-manager-trezor-suite/,4d,2026-05-15 21:05:41.977806+00:00
cryptocurrencyjobs,"Software Engineer, Blockchain & Distributed Systems",Blockstream,Unknown,,AI-Friendly,https://cryptocurrencyjobs.co/engineering/blockstream-software-engineer-blockchain-distributed-systems/,2d,2026-05-15 21:05:41.977806+00:00
cryptocurrencyjobs,Protocol Tester - Consensus layer,Ethereum Foundation,Remote,,AI-Friendly,https://cryptocurrencyjobs.co/engineering/ethereum-foundation-protocol-tester-consensus-layer/,14d,2026-05-15 21:05:41.977806+00:00
cryptocurrencyjobs,Crypto Production Engineer,Jump Crypto,Unknown,,AI-Friendly,https://cryptocurrencyjobs.co/engineering/jump-crypto-crypto-production-engineer/,20d,2026-05-15 21:05:41.977806+00:00
defi_jobs,Back-end Node.js Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/back-end-node-js-developer,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Blockchain SecOps Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/blockchain-secops-engineer,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Developer Documentation Technical Writer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-documentation-technical-writer,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Developer Relations Engineer (Blockchain),Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-relations-engineer-blockchain,,2026-05-15 21:05:47.371517+00:00
defi_jobs,"Content Manager, focus Video & Screencast",Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/content-manager-focus-video-screencast,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Ecosystem Development Manager,Hype Talent,Remote,,"AI-Friendly, defi",https://www.defi.jobs/jobs/ecosystem-development-manager,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Developer Relations Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-relations-manager,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Business Development Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/business-development-manager,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Frontend focused Full-Stack Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/frontend-focused-full-stack-developer,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Business Development Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/business-development-manager-2,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Backend Node.js Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/backend-node-js-developer,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Blockchain Protocol Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/blockchain-protocol-engineer,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Sales / Business Development Executive,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/sales-business-development-executive,,2026-05-15 21:05:47.371517+00:00
defi_jobs,General Counsel,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/general-counsel,,2026-05-15 21:05:47.371517+00:00
defi_jobs,Networking Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/networking-engineer,,2026-05-15 21:05:47.371517+00:00
builtin,Marketing Manager LATAM,Rain,In-Office or Remote,,"Top Skills:, CRM, Blockchain • Fintech • Payments • Financial Services • Cryptocurrency • Web3 • Infrastructure as a Service (IaaS), Analytics, Marketing Automation, The Marketing Manager LATAM will localize and scale marketing efforts across Latin & South America, manage strategic partnerships, create targeted B2B campaigns, and handle regional communications and events.",https://builtin.com/job/marketing-manager-latam/9337853,2 Days Ago,2026-05-15 21:05:47.780137+00:00
builtin,Blockchain Engineer,Keras Labs,Remote,180K-200K Annually,"Top Skills:, The Blockchain Engineer will design, build, and scale smart contract systems, manage token logic, and optimize on-chain infrastructure in a fast-paced environment., Bep20, Erc20, Hardhat, Foundry, Rust, Blockchain • Financial Services • Cryptocurrency • Web3 • App development, AI-Friendly",https://builtin.com/job/blockchain-engineer/9375996,19 Hours Ago,2026-05-15 21:05:47.780137+00:00
builtin,Open Application,Recall Labs,Remote,,"Artificial Intelligence • Blockchain • Software • Web3, Join a lean team focused on AI and decentralized technology, fostering communication and collaboration in a remote environment. Share your vision for impactful work.",https://builtin.com/job/open-application/8603206,Reposted 21 Hours Ago,2026-05-15 21:05:47.780137+00:00
builtin,Key Account Executive,CoLab Software,In-Office or Remote,200K-2M Annually,"The Key Account Executive will drive revenue growth by managing high-value enterprise sales deals, building relationships, and strategizing with teams. Responsibilities include closing deals, account planning, and collaborating on proposals., Top Skills:, Software • Web3, Salesforce",https://builtin.com/job/key-account-executive/9365901,Yesterday,2026-05-15 21:05:47.780137+00:00
builtin,Fintech Investment Analyst,1kx,In-Office or Remote,,"Blockchain Technology, Crypto, Top Skills:, Decentralized Finance, Financial Models, Angel or VC Firm • Fintech • Cryptocurrency • Web3, Payment Flows, The Analyst will research, evaluate, and support cryptocurrency investments, focusing on payments and asset tokenization while advising portfolio companies.",https://builtin.com/job/fintech-investment-analyst/8853269,Reposted Yesterday,2026-05-15 21:05:47.780137+00:00
builtin,"Product Manager, Advanced Insights & Modeling",Block,In-Office or Remote,139K-225K Annually,"Top Skills:, Databricks, Claude, Python, Blockchain • eCommerce • Fintech • Payments • Software • Financial Services • Cryptocurrency, The Product Manager will oversee the roadmap for predictive models, conducting data analysis and ensuring alignment with the business goals. They will work closely with ML engineers and communicate insights to stakeholders across Block to drive adoption and manage the model lifecycle., AI-Friendly, Git, SQL",https://builtin.com/job/product-manager-advanced-insights-modeling/9376316,18 Hours Ago,2026-05-15 21:05:47.780137+00:00
builtin,Inside Sales Account Executive,Block,In-Office or Remote,84K-104K Annually,"Top Skills:, As an Inside Sales Account Executive, you'll convert inbound leads into customers, create outbound opportunities, manage the sales cycle, and collaborate with teams to ensure customer satisfaction while exceeding revenue goals., Blockchain • eCommerce • Fintech • Payments • Software • Financial Services • Cryptocurrency, Junior, Salesforce",https://builtin.com/job/inside-sales-account-executive/9376302,18 Hours Ago,2026-05-15 21:05:47.780137+00:00
builtin,Mastercard Commerce Media - Publisher Deployment and Success Manager,Mastercard,Remote or Hybrid,130K-265K Annually,"Top Skills:, Agile Environments, Financial Services, Advertising, The role involves deploying and managing commerce media solutions with publishers, collaboration across teams, stakeholder engagement, and developing integration patterns., Blockchain • Fintech • Payments • Consulting • Cryptocurrency • Cybersecurity • Quantum Computing, Customer Success, Adtech",https://builtin.com/job/mastercard-commerce-media-publisher-deployment-and-success-manager/9368076,Yesterday,2026-05-15 21:05:47.780137+00:00
builtin,"Regulatory Program Owner, Cash App Investing",Cash App,Remote or Hybrid,103K-194K Annually,"Top Skills:, Smarsh, Blockchain • Fintech • Mobile • Payments • Software • Financial Services, Communications Surveillance Platforms, Ai Tools, The Regulatory Program Owner oversees compliance functions for Cash App Investing, ensuring regulatory obligations are met while using AI tools to enhance processes.",https://builtin.com/job/regulatory-program-owner-cash-app-investing/9352385,Yesterday,2026-05-15 21:05:47.780137+00:00
builtin,"Security Engineer, Research & Engineering",Trail of Bits,Remote,125K-185K Annually,"Artificial Intelligence • Blockchain • Professional Services • Security • Consulting • Cybersecurity • Defense, Top Skills:, The Security Engineer will design, build, and enhance security tools and frameworks, analyze security challenges, and contribute to AI/ML security research. Responsibilities include software development, security code review, and technical communication., Python, Github Actions, AI-Friendly, Java, C++, Ci/Cd",https://builtin.com/job/security-engineer-research-engineering/9070362,Reposted 3 Days Ago,2026-05-15 21:05:47.780137+00:00
builtin,Golang Engineer: Cloud Platform,Luxor Technology,In-Office or Remote,,"Top Skills:, Connectrpc, Blockchain • Hardware • Software • Energy • Cryptocurrency • Big Data Analytics, Grpc, Wireguard, Ory Stack, As a Golang Engineer at Tenki, you will build and maintain core infrastructure, architect APIs, and ensure secure microservices connectivity while mitigating DDoS threats and defining resilient systems., AI-Friendly, Ebpf",https://builtin.com/job/tenki-golang-engineer-cloud-platform-latam/7811449,Reposted 20 Hours Ago,2026-05-15 21:05:47.780137+00:00
builtin,Engineering Manager,Unchained,Remote,,"Top Skills:, AWS, The Engineering Manager leads a team in delivering reliable software solutions, blending technical contributions with team leadership, managing projects, and improving processes., Blockchain • Fintech • Financial Services • Cryptocurrency, Software Engineering, AI-Friendly",https://builtin.com/job/engineering-manager/9014909,Reposted 9 Days Ago,2026-05-15 21:05:47.780137+00:00
builtin,"Crypto Trader (Remote, Full Training Provided)",Fox Global Assets,"Crypto Trader (Remote, Full Training Provided)",48K-60K Annually,"Top Skills:, Analytical Tools, Mentorship, Junior-Confirmed, Blockchain • Cryptocurrency, AI-Friendly, Cryptocurrency Trading Platforms, The Crypto Trader role involves executing trades, analyzing market data, managing risks, and developing trading skills in a supportive environment with full training provided.",https://builtin.com/job/crypto-trader-remote-full-training-provided/9137727,Reposted 22 Days Ago,2026-05-15 21:05:47.780137+00:00
builtin,Associate Lodging Manager & Marketing Specialist,Navan,Remote or Hybrid,70K-156K Annually,"Gds, Top Skills:, Google Suite, Junior-Confirmed, Fintech • Information Technology • Payments • Productivity • Software • Travel • Automation, Thoughtspot, The Associate Lodging Manager & Marketing Specialist will focus on supplier marketing and engagement while managing daily lodging operations, including RFP execution and account management.",https://builtin.com/job/associate-lodging-manager-marketing-specialist/9316119,Reposted 2 Hours Ago,2026-05-15 21:05:47.780137+00:00
builtin,Part-Time Financial Analyst Intern,Skillsoft,Remote,,"Excel, The Financial Analyst Intern will assist with data analysis, financial reporting, market research, and support special projects in the finance team., Top Skills:, Power BI, Junior-Confirmed, Artificial Intelligence • Consumer Web • Edtech • HR Tech • Information Technology • Software • Conversational AI, Ms Office Suite, 17-20 Hourly, SQL",https://builtin.com/job/part-time-financial-analyst-intern/9385101,2 Hours Ago,2026-05-15 21:05:47.780137+00:00
builtin,"Manager, Academy",Superhuman,Remote or Hybrid,150K-214K Annually,"Top Skills:, Lead the creation of educational content and training programs, managing a team to drive product adoption across Superhuman's suite of products, including AI solutions., Mentorship, AI-Friendly, SaaS, Artificial Intelligence • Information Technology • Machine Learning • Natural Language Processing • Productivity • Software • Generative AI, Ai Tools, Lms",https://builtin.com/job/manager-academy/9383309,5 Hours Ago,2026-05-15 21:05:47.780137+00:00
greenhouse,"Analyst, Global Investigations",Ripple,Singapore,,company:Ripple,https://ripple.com/careers/all-jobs/job/7750452?gh_jid=7750452,2026-04-02T15:44:48-04:00,2026-05-15 21:05:52.593271+00:00
greenhouse,"Treasury Manager, Global Treasury Operations",Ripple,"New York, NY, United States",,company:Ripple,https://ripple.com/careers/all-jobs/job/7767531?gh_jid=7767531,2026-04-02T15:44:55-04:00,2026-05-15 21:05:52.593271+00:00
greenhouse,Business Development Representative - MENA (Cyprus or Israel),BitGo,Remote,,company:BitGo,https://job-boards.greenhouse.io/bitgo/jobs/8534706002,2026-05-07T18:35:36-04:00,2026-05-15 21:05:52.622333+00:00
greenhouse,Business Development Representative - MENA (Saudi Arabia),BitGo,Remote,,company:BitGo,https://job-boards.greenhouse.io/bitgo/jobs/8534682002,2026-05-07T18:35:35-04:00,2026-05-15 21:05:52.622333+00:00
greenhouse,Business Development Representative - MENA(South Africa or Kenya),BitGo,Remote,,company:BitGo,https://job-boards.greenhouse.io/bitgo/jobs/8534695002,2026-05-07T18:35:35-04:00,2026-05-15 21:05:52.622333+00:00
greenhouse,Mobile Engineer (Remote),Fireblocks,"Bogotá, Bogotá, Colombia; Buenos Aires, Buenos Aires, Argentina; Mexico City, Mexico City, Mexico; São Paulo, São Paulo, Brazil; Toronto, Ontario, Canada",,company:Fireblocks,https://www.fireblocks.com/careers/position/4652122006?gh_jid=4652122006,2026-04-14T09:30:00-04:00,2026-05-15 21:05:52.656962+00:00
greenhouse,Staff Software Engineer: Consumer (Money),ConsenSys,"United States - Remote, EMEA - Remote",,"AI-Friendly, company:ConsenSys",https://consensys.io/open-roles/7870988?gh_jid=7870988,2026-05-07T08:47:53-04:00,2026-05-15 21:05:52.740933+00:00
greenhouse,Staff UX Motion Designer - MetaMask,ConsenSys,"UNITED STATES - Remote, CANADA - Remote, LATAM - Remote",,company:ConsenSys,https://consensys.io/open-roles/7895311?gh_jid=7895311,2026-05-10T18:45:33-04:00,2026-05-15 21:05:52.740933+00:00
greenhouse,Staff UX Researcher - MetaMask,ConsenSys,GLOBAL - Remote,,company:ConsenSys,https://consensys.io/open-roles/7660360?gh_jid=7660360,2026-04-13T10:43:17-04:00,2026-05-15 21:05:52.740933+00:00
greenhouse,Enterprise Account Executive,Paradigm,"Fully remote, U.S. location flexible",,company:Paradigm,https://job-boards.greenhouse.io/paradigm/jobs/8404857002,2026-04-07T13:10:16-04:00,2026-05-15 21:05:52.805136+00:00
greenhouse,General Application,Paradigm,Remote,,company:Paradigm,https://job-boards.greenhouse.io/paradigm/jobs/6162068002,2025-10-10T15:50:01-04:00,2026-05-15 21:05:52.805136+00:00
greenhouse,"Information Security Engineer, Product  ",Aptos Labs,"Remote Global (US, EU)",,company:Aptos Labs,https://job-boards.greenhouse.io/aptoslabs/jobs/4650606005,2026-05-07T14:00:00-04:00,2026-05-15 21:05:52.892607+00:00
greenhouse,Blockchain Security Researcher - Future Openings,OpenZeppelin,Remote - Worldwide,,company:OpenZeppelin,https://openzeppelin.com/careers/opening/?gh_jid=4254142003,2026-02-09T10:07:05-05:00,2026-05-15 21:05:54.430826+00:00
telegram,High Ticket Setter Sales,YieldSchool,Remote / Worldwide,,,https://t.me/cryptojobslist/10937,2026-05-09T16:48:27+00:00,2026-05-15 21:05:54.471252+00:00
telegram,High Ticket Setter Sales,YieldSchool,Remote / Worldwide,,,https://t.me/cryptojobslist,2026-05-09T16:48:27+00:00,2026-05-15 21:05:54.471252+00:00
telegram,Quantitative Developer,Paradex,Remote / Worldwide,,,https://t.me/cryptojobslist/10945,2026-05-12T09:47:38+00:00,2026-05-15 21:05:54.471252+00:00
telegram,Crypto Marketing Copywriter,Estoy.com,Remote / Worldwide,,crypto,https://t.me/cryptojobslist/10946,2026-05-12T09:59:47+00:00,2026-05-15 21:05:54.471252+00:00
telegram,"is shifting to ""managing AI agents"" vs doing the work",@cryptojobslist,Remote / Worldwide,,"web3, crypto",https://t.me/cryptojobslist/10950,2026-05-13T07:39:41+00:00,2026-05-15 21:05:54.471252+00:00
telegram,Defi Associate,Re7 Labs,Remote / Worldwide,,"Junior-Confirmed, defi",https://t.me/cryptojobslist/10953,2026-05-13T10:31:31+00:00,2026-05-15 21:05:54.471252+00:00
telegram,New interview question for community managers:,is the single most effective st,Remote / Worldwide,,crypto,https://t.me/cryptojobslist/10955,2026-05-14T03:58:55+00:00,2026-05-15 21:05:54.471252+00:00
