source,title,company,location,salary,tags,url,posted_at,crawled_at
cryptocurrencyjobs,Business Development - Asia,GRT,"Remote - Asia, Hong Kong, Singapore",,"Institutional Sales, 6w, Junior-Confirmed, Crypto, OTC",https://cryptocurrencyjobs.co/sales/grt-business-development-asia/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,Quantitative Options Trader (Junior / Mid-Level) - APAC,GRT,"Remote - Asia, Hong Kong, Singapore",,"Derivatives, Quantitative Trading, 6w, Junior-Confirmed, Volatility, Crypto, Options Trading",https://cryptocurrencyjobs.co/other/grt-quantitative-options-trader-junior-mid-level-apac/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,Remote Online Customer Support Agent at YEET Casino,Unknown,Remote Online Customer Support Agent at YEET Casino,,"crypto, iGaming, Casino, 7w, Junior-Confirmed",https://cryptocurrencyjobs.co/customer-support/yeet-remote-online-customer-support-agent-at-yeet-casino/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,BitMart Global Campus Ignite Internship,Unknown,Remote,,"Exchange, CEX, Intern, 7w, Junior-Confirmed, BD",https://cryptocurrencyjobs.co/marketing/bitmart-bitmart-global-campus-ignite-internship/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,Marketing maestro,Unknown,Remote,,"A$4K, STAKING CRYPTO EXCHANGE, Junior-Confirmed, 8w",https://cryptocurrencyjobs.co/marketing/cryptohero-ca-marketing-maestro/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,Business Development Interns /Junior BD,Unknown,Remote,,"crypto, 9w, Junior-Confirmed, futures, $1K – $2K",https://cryptocurrencyjobs.co/sales/bitbase-com-business-development-interns-junior-bd/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,Junior Blockchain Accountant,Unknown,"Remote - Europe, North America, South America",,"accounting, $50K – $60K, 10w, blockchain, Junior-Confirmed",https://cryptocurrencyjobs.co/operations/general-tensor-junior-blockchain-accountant/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,Defi Associate - Re7 Labs,Re7 Capital,Remote,,"11w, Junior-Confirmed",https://cryptocurrencyjobs.co/other/re7-capital-defi-associate-re7-labs/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,DeFi Analyst and Educator,Unknown,Remote,,"Education, 12w, Junior-Confirmed, $40K – $108K, Crypto",https://cryptocurrencyjobs.co/other/decentralized-masters-defi-analyst-and-educator/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,C++ Trading Platform Developer,Wintermute,Unknown,,"12w, Junior-Confirmed, C++",https://cryptocurrencyjobs.co/engineering/wintermute-c-trading-platform-developer/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,DevOps Engineer - OTC Trading Platform,Wintermute,Unknown,,"Junior-Confirmed, 12w",https://cryptocurrencyjobs.co/engineering/wintermute-devops-engineer-otc-trading-platform/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,Software Engineer (Indexer Focus) - Shielded,Input Output,Remote,,"AI-Friendly, Blockchain, Junior-Confirmed",https://cryptocurrencyjobs.co/engineering/input-output-software-engineer-indexer-focus-shielded/,7d,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,"Software Engineer, Blockchain & Distributed Systems",Blockstream,Unknown,,"AI-Friendly, Junior-Confirmed",https://cryptocurrencyjobs.co/engineering/blockstream-software-engineer-blockchain-distributed-systems/,18d,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,Software Engineer (AI Coding Expert),Amber Group,Unknown,,"C++, Low-Level Systems, 9w, Fintech, AI-Friendly, Trading Infrastructure, Quantitative Trading, Junior-Confirmed, Crypto, Network Programming",https://cryptocurrencyjobs.co/engineering/amber-group-software-engineer-ai-coding-expert/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,Tech Ops Engineer (Day Shift),AlphaPoint,Remote - EST timezone,,"Tech Ops, Ansible, 9w, Blockchain, Debian, Junior-Confirmed, Proxmox, Bash, MySQL",https://cryptocurrencyjobs.co/engineering/alphapoint-tech-ops-engineer-day-shift/,Bash,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,AI Platform Engineer,0G Labs,Remote,,"TensorFlow, ML, Platform Engineer, 9w, Blockchain, PyTorch, Junior-Confirmed, GCP",https://cryptocurrencyjobs.co/engineering/0g-labs-ai-platform-engineer/,,2026-08-03 11:27:22.349724+00:00
cryptocurrencyjobs,Crypto Production Engineer,Jump Crypto,Unknown,,"9w, Junior-Confirmed",https://cryptocurrencyjobs.co/engineering/jump-crypto-crypto-production-engineer/,,2026-08-03 11:27:22.349724+00:00
defi_jobs,Back-end Node.js Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/back-end-node-js-developer,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Blockchain SecOps Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/blockchain-secops-engineer,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Developer Documentation Technical Writer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-documentation-technical-writer,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Developer Relations Engineer (Blockchain),Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-relations-engineer-blockchain,,2026-08-03 11:27:35.250180+00:00
defi_jobs,"Content Manager, focus Video & Screencast",Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/content-manager-focus-video-screencast,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Ecosystem Development Manager,Hype Talent,Remote,,"AI-Friendly, defi",https://www.defi.jobs/jobs/ecosystem-development-manager,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Developer Relations Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-relations-manager,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Business Development Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/business-development-manager,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Frontend focused Full-Stack Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/frontend-focused-full-stack-developer,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Business Development Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/business-development-manager-2,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Backend Node.js Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/backend-node-js-developer,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Blockchain Protocol Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/blockchain-protocol-engineer,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Sales / Business Development Executive,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/sales-business-development-executive,,2026-08-03 11:27:35.250180+00:00
defi_jobs,General Counsel,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/general-counsel,,2026-08-03 11:27:35.250180+00:00
defi_jobs,Networking Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/networking-engineer,,2026-08-03 11:27:35.250180+00:00
builtin,Implementation Specialist,Rain,Remote or Hybrid,,"Junior, SQL, Blockchain • Fintech • Payments • Financial Services • Cryptocurrency • Web3 • Infrastructure as a Service (IaaS), Top Skills:, Lead onboarding for B2B partners by collaborating with sales, solutions, operations, and compliance to integrate accounts, design onboarding workflows, troubleshoot issues, track product performance metrics, provide data-driven UX insights, and define business requirements and user stories with product managers.",https://builtin.com/job/implementation-specialist/10102317,Reposted 11 Hours Ago,2026-08-03 11:27:35.699656+00:00
builtin,"Technical Program Manager, GFCO Analytics",Coinbase,Remote,149K-175K Annually,"Dbt, Ai Tooling, Artificial Intelligence • Blockchain • Fintech • Financial Services • Cryptocurrency • NFT • Web3, Generative Ai, Looker, Top Skills:, Lead roadmap and execution for CX analytics data models, pipelines, dashboards, and regulatory reporting. Prioritize cross-functional requests, drive delivery across engineering and compliance, automate program processes, implement data quality/testing standards, and leverage AI tooling to scale impact., Airflow",https://builtin.com/job/technical-program-manager-gfco-analytics/10106838,Reposted 11 Hours Ago,2026-08-03 11:27:35.699656+00:00
builtin,Events & Marketing Manager,MoonPay,Remote or Hybrid,100K-140K Annually,"Event Management, Sponsorships, Top Skills:, Marketing, Blockchain • Fintech • Payments • Cryptocurrency • Web3, Project Management, As the Events & Marketing Manager, you will manage sponsorships, brand activations, and event execution while collaborating with various teams and vendors to enhance MoonPay's brand presence.",https://builtin.com/job/events-marketing-manager/9612510,Reposted 11 Hours Ago,2026-08-03 11:27:35.699656+00:00
builtin,Embodied AI Researcher (VLA Models),Hyphen Connect Limited,In-Office or Remote,,"TensorFlow, Rt-X, Python, AI-Friendly, Top Skills:, Research, design, and train foundation models for robotics; align text-based reasoning with low-level control policies; evaluate zero-shot generalization; run experiments; integrate models into robotic systems and present findings externally., PyTorch, Agency • Artificial Intelligence • Blockchain • Web3",https://builtin.com/job/embodied-ai-researcher-vla-models/9709431,Reposted Yesterday,2026-08-03 11:27:35.699656+00:00
builtin,Technical Support Engineer,QuickNode,Remote,104K-130K Annually,"Junior, Provide technical support and debugging for Web3 customers, reproduce issues, write scripts to diagnose problems, manage refunds/Stripe, document processes, and translate escalations into actionable items for engineers., Ansible, Cli Tools, Top Skills:, Chef, Junior-Confirmed, Bash, Blockchain • Software • Web3",https://builtin.com/job/technical-support-engineer/10084747,Reposted Yesterday,2026-08-03 11:27:35.699656+00:00
builtin,Regulatory Examination Manager,Cash App,Remote or Hybrid,136K-245K Annually,"Blockchain • Fintech • Mobile • Payments • Software • Financial Services, Own and lead federal bank examinations for Block affiliates, act as primary regulator contact, manage exam cycles end-to-end, coordinate cross-functional responses, and maintain institutional regulatory knowledge and post-exam remediation.",https://builtin.com/job/regulatory-examination-manager/10106398,Reposted 11 Hours Ago,2026-08-03 11:27:35.699656+00:00
builtin,"Program Manager, Issuer Partnerships",Cash App,Remote or Hybrid,123K-223K Annually,"Blockchain • Fintech • Mobile • Payments • Software • Financial Services, Ai/Llm, Top Skills:, Visa, Senior individual-contributor program manager owning issuer and processor partner relationships end-to-end. Drive partner onboarding, technical integration, BIN setup, compliance, SLAs, incident response, and launch readiness while coordinating Product, Engineering, Legal, Compliance, and Operations to deliver scalable card experiences., Mastercard",https://builtin.com/job/program-manager-issuer-partnerships/9727254,Reposted 11 Hours Ago,2026-08-03 11:27:35.699656+00:00
builtin,Staff Applied Machine Learning Engineer - Fraud & Abuse,Block,In-Office or Remote,277K-415K Annually,"Feature Store, AI-Friendly, Data Lakehouse, Blockchain • eCommerce • Fintech • Payments • Software • Financial Services • Cryptocurrency, Top Skills:, Design, build, and operate production ML decision systems to detect and prevent payment fraud, account takeover, scams, and other abuse. Integrate diverse signals into low-latency serving and batch scoring, own feature pipelines and model lifecycle, develop AI-assisted triage and feedback loops, and partner cross-functionally to balance fraud reduction with legitimate customer access., Embeddings, Cloud Infrastructure, Data Warehouse",https://builtin.com/job/staff-applied-machine-learning-engineer-fraud-abuse/9618203,Reposted 11 Hours Ago,2026-08-03 11:27:35.699656+00:00
builtin,"Staff Applied Machine Learning Engineer - Intelligent Data, Signals & Systems",Block,In-Office or Remote,277K-415K Annually,"Design, build, and operate production ML systems that generate trusted signals for ranking, retrieval, recommendations, propensity/churn/LTV, and next-best-action decisioning. Define signal/data contracts, own feature and candidate generation through serving, experimentation, monitoring, and feedback loops, and evaluate long-term business impact, trust, fairness, and compliance. Partner across product, data, modeling, risk, and compliance and apply AI/agents to accelerate engineering and operations., Batch Pipelines, Data Warehouses, AI-Friendly, Blockchain • eCommerce • Fintech • Payments • Software • Financial Services • Cryptocurrency, Top Skills:, Agent-Assisted Operations Tooling, Cloud Infrastructure, Coding Agents",https://builtin.com/job/staff-applied-machine-learning-engineer-intelligent-data-signals-systems/9618194,Reposted 11 Hours Ago,2026-08-03 11:27:35.699656+00:00
builtin,Silicon Product and Test Engineer,Block,In-Office or Remote,139K-245K Annually,"Drive post-silicon bring-up, characterization, qualification, and productization of advanced-node bitcoin mining ASICs from first silicon to mass production. Develop and maintain ATE test programs and screening strategies, perform PVT characterization and DOE, analyze wafer/package/ system data to improve correlation, yield, and system performance, and collaborate with foundry, OSAT, design, firmware, and manufacturing partners to implement corrective actions and production-ready processes., Doe, Chroma, AI-Friendly, Advantest 93K, Blockchain • eCommerce • Fintech • Payments • Software • Financial Services • Cryptocurrency, Top Skills:, Final Test (Ft), Ate",https://builtin.com/job/silicon-product-and-test-engineer/9636251,Reposted 11 Hours Ago,2026-08-03 11:27:35.699656+00:00
builtin,Software Engineer II,Mastercard,Remote or Hybrid,92K-147K Annually,"Ci/Cd, Git, Angular, Agile, AI-Friendly, Checkmarx, Top Skills:, Blockchain • Fintech • Payments • Consulting • Cryptocurrency • Cybersecurity • Quantum Computing, The Software Engineer II will develop and maintain front-end applications, focusing on quality and customer experience by following best practices, engaging in code reviews, and implementing testing and CI/CD processes.",https://builtin.com/job/software-engineer-ii/8881443,Reposted Yesterday,2026-08-03 11:27:35.699656+00:00
builtin,Engineering Manager,Unchained,Remote,,"Blockchain • Fintech • Financial Services • Cryptocurrency, AI-Friendly, Software Engineering, Top Skills:, The Engineering Manager leads a team in delivering reliable software solutions, blending technical contributions with team leadership, managing projects, and improving processes., AWS",https://builtin.com/job/engineering-manager/9014909,Reposted 13 Days Ago,2026-08-03 11:27:35.699656+00:00
builtin,Web/App Test Engineer,Binance,In-Office or Remote,,"Design, build, and maintain automated and exploratory tests for web and mobile apps. Create test plans, UI/API automation, compatibility and performance testing, perform root-cause analysis, improve test coverage, and develop testing tools and infrastructure to ensure product stability and user-focused quality., AI-Friendly, Blockchain • Fintech • Software • Cryptocurrency • Metaverse, CSS, Appium, Top Skills:, HTML, iOS, Android",https://builtin.com/job/web-app-test-engineer/10093863,Reposted 11 Hours Ago,2026-08-03 11:27:35.699656+00:00
builtin,"iOS Engineer (TradFi), AI",Binance,In-Office or Remote,,"Mvc, Swift, Ai-Assisted Development, Git, Blockchain • Fintech • Software • Cryptocurrency • Metaverse, Top Skills:, Mvvm, Lead design, development, testing, and App Store submission of production-scale iOS features in Swift. Collaborate cross-functionally, enforce code quality via reviews and refactoring, maintain technical documentation, and adopt AI-assisted tooling to improve productivity across large, user-facing modules.",https://builtin.com/job/senior-ios-engineer/10092971,Reposted 11 Hours Ago,2026-08-03 11:27:35.699656+00:00
builtin,Red Team Services Manager (Remote),CrowdStrike,Red Team Services Manager (Remote),140K-195K Annually,"Cobalt Strike, Automation Scripting, AI-Friendly, Firewalls, Generative Ai, Top Skills:, Lead and manage a Red Team to deliver generative AI–enabled source code review and adversary emulation engagements. Oversee operations, vendor relationships, reporting, penetration testing, and mentoring. Coordinate with leadership and sales to scope engagements, improve security programs, and support crisis response and automation efforts., Burp Suite, Mentorship, Cloud • Computer Vision • Information Technology • Sales • Security • Cybersecurity",https://builtin.com/job/red-team-services-manager-remote/10498358,5 Hours Ago,2026-08-03 11:27:35.699656+00:00
builtin,"Account Executive 3, Enterprise Direct Sales - Managed Solutions, Comcast Business",Comcast,Remote or Hybrid,,"Field-based enterprise sales role responsible for territory strategy, prospecting, acquiring and managing mid-market and multi-location customers via direct and partner channels. Deliver face-to-face presentations, exceed sales targets, retain customers through strong service, collaborate with internal teams, maintain sales records, and apply working knowledge of networking and security technologies., Customer Premise Equipment (Cpe), Ethernet, Cybersecurity, Business Continuity, Top Skills:, Disaster Recovery, Junior-Confirmed, Digital Media • Information Technology • News + Entertainment",https://builtin.com/job/account-executive-3-enterprise-direct-sales-managed-solutions-comcast-business/9891305,Reposted 4 Hours Ago,2026-08-03 11:27:35.699656+00:00
greenhouse,"Accounting Manager, GL Operations & Intercompany",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/8093264?gh_jid=8093264,2026-07-28T20:05:06-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Accounting Manager, GL Operations & Intercompany",Coinbase,Remote - Canada,,company:Coinbase,https://www.coinbase.com/careers/positions/7822885?gh_jid=7822885,2026-07-06T20:34:18-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Accounting Manager, Prime Financing",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7532645?gh_jid=7532645,2026-06-08T21:00:31-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Analyst, Business Controller",Coinbase,Remote - EMEA,,company:Coinbase,https://www.coinbase.com/careers/positions/7875558?gh_jid=7875558,2026-07-13T18:10:43-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Analytics Engineer, GFCO Analytics",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/8024880?gh_jid=8024880,2026-07-30T10:17:36-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Associate, Financial Services Partnerships",Coinbase,Remote - USA,,"Junior-Confirmed, company:Coinbase",https://www.coinbase.com/careers/positions/8070386?gh_jid=8070386,2026-07-17T12:04:46-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Communications Manager, Policy & Public Affairs",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7746572?gh_jid=7746572,2026-07-17T16:29:11-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Compliance, Threat & Risk Assessment Manager",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/8064692?gh_jid=8064692,2026-08-01T04:09:29-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,Concierge Specialist IV-1,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/8067612?gh_jid=8067612,2026-07-15T13:19:22-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Counsel, Commercial",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/8030594?gh_jid=8030594,2026-08-01T04:09:23-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Counsel, Commercial (Institutional)",Coinbase,Remote - UK,,company:Coinbase,https://www.coinbase.com/careers/positions/7602261?gh_jid=7602261,2026-08-01T04:08:58-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,Derivative Sales Analyst (Prosumer Sales),Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/8021857?gh_jid=8021857,2026-07-08T15:18:14-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,Engineering Manager - Customer Experience AI,Coinbase,Remote - India,,company:Coinbase,https://www.coinbase.com/careers/positions/7741187?gh_jid=7741187,2026-06-22T12:22:33-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,GFCO Program Manager,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/8070046?gh_jid=8070046,2026-07-16T16:35:38-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,Global Intelligence Analyst,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/8067617?gh_jid=8067617,2026-08-01T04:09:33-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Group Marketing Manager, Base Chain",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/8075021?gh_jid=8075021,2026-07-21T12:42:55-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Group Product Manager, Compliance Agent Experience",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/8060662?gh_jid=8060662,2026-07-21T18:36:02-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Group Product Manager, Compliance Automation",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7701642?gh_jid=7701642,2026-06-26T07:32:59-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Group Product Manager, Core Infrastructure & Reliability",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7997785?gh_jid=7997785,2026-06-19T18:00:31-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Group Product Manager, Developer Infrastructure",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/8017607?gh_jid=8017607,2026-06-19T15:25:26-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Group Product Manager, Financial Engineering ",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7789404?gh_jid=7789404,2026-06-26T12:24:14-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,"Group Product Manager, Payments Core",Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7991474?gh_jid=7991474,2026-07-28T23:47:51-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,HR Business Partner,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7997879?gh_jid=7997879,2026-06-23T19:09:20-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,Insider Threat Analyst,Coinbase,Remote - USA,,company:Coinbase,https://www.coinbase.com/careers/positions/7967336?gh_jid=7967336,2026-07-14T19:59:35-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,Internal Audit Analyst,Coinbase,Remote - USA,,"Junior-Confirmed, company:Coinbase",https://www.coinbase.com/careers/positions/8031603?gh_jid=8031603,2026-07-15T19:46:35-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,Internal Audit IT Associate Manager,Coinbase,Remote - USA,,"Junior-Confirmed, company:Coinbase",https://www.coinbase.com/careers/positions/7365422?gh_jid=7365422,2026-07-09T15:03:36-04:00,2026-08-03 11:27:36.956041+00:00
greenhouse,Internal Audit IT Manager,Coinbase,Remote - USA,,"Junior-Confirmed, company:Coinbase",https://www.coinbase.com/careers/positions/7755116?gh_jid=7755116,2026-07-09T15:03:41-04:00,2026-08-03 11:27:36.956041+00:00
